"art_codigo","art_nombre","art_subgrupo","art_empresa","art_medida","art_tarifa","art_descripcion","art_tipoarticulo","art_tipodestino","art_tarifa_consumo","art_referencia","art_econ_codigo","art_estado","art_gravado","art_img_nombre","art_img_ubicacion","gru_id","tip_id","art_tienetarifacondicionada","art_nrouvt_tarifacondicion","art_tarifacondicionada","econ_id","tir_codigo","art_dia_sin_iva","artdpto_id","art_peso","art_tarifa_consumo_esp","art_tarcons_mayorvlriva","art_flete"
"1913",Perla Fucsia Pastel # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1913","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1914",Perla Ocre # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1914","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1915",Perla Violeta Pastel # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1915","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1916",Perla Azul Oscura # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1916","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1917",Perla Verde Menta # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1917","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1918",Perla Verde Limon # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1918","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1919",Perla Violeta  # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1919","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1920",Perla Amarillo Pastel  # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1920","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1921",Perla Amarilla  # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1921","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1922",Perla Negra  # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1922","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1923",Perla Palo De Rosa  # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1923","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1924",Perla Azul Intenso  # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1924","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1925",Perla Roja # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1925","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1926",Perla Naranja # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1926","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1927",Perla Azul Pastel  # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1927","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1928",Perla Fresa  # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1928","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1929",Perla Verde Pastel # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1929","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1930",Perla Dorada # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1930","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1931",Perla Blanca # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1931","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1932",Perla Violeta # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1932","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1933",Perla Verde Limon # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1933","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1934",Perla Roja # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1934","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1935",Perla Amarilla # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1935","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1936",Perla Azul Turquesa # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1936","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1937",Perla Azul Oscura # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1937","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1938",Perla Fucsia # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1938","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1939",Perla Ocre # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1939","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1940",Perla Amarillo Pastel # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1940","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1941",Perla Unicornio # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1941","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1942",Perla Fucsia Pastel # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1942","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1943",Perla Azul Pastel # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1943","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1944",Perla Verde Pastel # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1944","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1945",Perla Violeta Pastel # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1945","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1946",Perla Palo De Rosa # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1946","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1947",Perla Azul Intenso # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1947","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1948",Perla Plateada # 4 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1948","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1949",Gragea Mimosa # 2 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1949","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1950",Gragea Plateada # 2 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1950","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1951",Gragea Dorada # 2 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1951","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1952",Gragea Orquidea # 2 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1952","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1953",Gragea Diva # 2 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1953","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1954",Gragea Chic # 2 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1954","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1955",Gragea Alma Navideña X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1955","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1956",Gragea Navidad Premiun  X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1956","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1957",Gragea Nieve Navidad X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1957","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1958",Gragea Rudolf X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1958","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1959",Gragea Arbolito De Navidad X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1959","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1960",Gragea San Valentin X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1960","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1961",Gragea Colores # 1 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1961","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1962",Gragea Colores # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1962","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1963",Gragea Colores # 3 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1963","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1964",Gragea Colores # 4 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1964","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1965",Gragea Violeta # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1965","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1966",Gragea Verde # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1966","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1967",Gragea Verde Limon # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1967","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1968",Gragea Amarilla # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1968","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1969",Gragea Azul # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1969","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1970",Gragea Naranja # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1970","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1971",Gragea Negra # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1971","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1972",Gragea Roja # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1972","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1973",Gragea Blanca # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1973","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1974",Gragea Fucsia # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1974","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1975",Gragea Amor # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1975","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1976",Gragea Boda # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1976","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1977",Gragea Boy # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1977","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1979",Gragea Girl # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1979","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1980",Gragea Candy # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1980","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1981",Gragea Genial # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1981","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1982",Gragea Halloween # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1982","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1983",Gragea Loca # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1983","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1984",Gragea Mix # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1984","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1985",Gragea Navidad # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1985","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1986",Gragea Teen # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1986","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1987",Gragea Happy # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1987","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1988",Gragea Fiesta # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1988","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1989",Gragea Tasty # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1989","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1990",Gragea Tigre # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1990","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1991",Gragea Alegria # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1991","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1992",Gragea Dolce # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1992","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1993",Gragea Verde Mezcla # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1993","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1994",Gragea Yin Yang # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1994","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1995",Gragea Mix Plateada # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1995","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1996",Gragea Mix Dorada # 2 X 500,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","1996","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"1997",Esponjilla Espiral Zeux X Unid,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7703562201405","",Activo,true,"","",1575,563,false,,,3636,NOAPLICA,false,,,,false,
"1999",Tarro Salsero X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","1999","",Activo,true,"","",1579,564,false,,,3639,NOAPLICA,false,,,,false,
"2001",Perla Fucsia # 8 X 500 Gr,2057,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","2001","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"2002",Uva Postobon X 400 Ml,1938,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702090050271","",Activo,true,"","",1577,563,false,,,3639,NOAPLICA,false,,,,false,
"2003",Esencia Vainilla Negra Duque X 250 Cm3,2071,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","2003","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2004",Esencia Vainilla Negra Duque X 500 Cm3,2071,"901418981",UND,IVA5,"",Articulo,MERCANCIA,"","2004","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"2014",Gelatina Durazno Piccolo X 250 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707285873086","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
